id,pop_2015,pop_2016,pop_2017,pop_2018,pop_2019,pop_2020,pop_2021,pop_2022,pop_2023,pop_2024
573,131.47282660007477,135.24873319268227,139.35111011564732,143.4189688116312,147.27904404699802,151.28993813693523,154.94590091705322,158.52893798053265,161.5847139507532,164.5948031693697
574,134.25629692524672,138.34540305286646,143.18092846125364,148.32568715233356,153.32191709056497,158.54180654510856,163.34207855165005,168.22746261954308,172.46451277285814,176.54366812296212
629,94.62521719187498,97.41383893415332,100.54771880060434,103.59365468099713,106.5346322581172,109.63610076159239,112.52739558368921,115.2995129302144,117.72788994014263,120.18594781309366
630,164.91686468571424,170.1218687221408,176.1051650866866,181.99652232415974,187.77657113038003,193.81530795805156,199.57301568239927,205.07685125619173,210.01702282950282,215.01757427491248
631,54.7704443782568,56.128768171183765,57.67348075285554,59.142113979905844,60.50760502181947,61.930787317454815,63.23537243157625,64.50658807903528,65.6109152585268,66.70078068226576
688,168.8883499801159,174.2925367951393,180.59340876340866,186.7959668636322,192.7564162313938,199.25913217663765,205.58681443333626,211.92100463807583,218.11885594762862,224.69070380926132
689,120.32317572832108,124.14872638136148,128.6151151098311,133.27191743254662,137.87196308374405,142.8491920940578,147.73342287540436,152.712008677423,157.4825626835227,162.4541294053197
690,147.1351301446557,151.4471486788243,156.24079262278974,161.1588627807796,165.91655211243778,170.96948135271668,175.76744824275374,180.42797391489148,184.64740924164653,188.76514673233032
745,96.67141036689281,99.84856271743774,103.71880155801773,107.71996971964836,111.82461868226528,116.30359402298927,120.63262753374875,124.91288010496646,128.6941769886762,132.5682666786015
746,234.8999634385109,242.68807975947857,251.44983351044357,260.14518539234996,268.64404329285026,277.55082201585174,286.2652659974992,295.0856654345989,303.118637368083,311.32578779757023
747,66.01722283661366,67.92861329205334,70.0156379044056,72.17105419188738,74.22783202677965,76.37494652718306,78.33591981977224,80.28240306675434,82.0266361264512,83.78610149677843
748,116.8924207687378,120.31414756178856,124.05554294586182,127.81767347455025,131.36711981892586,135.09601339697838,138.65074986219406,142.0526883304119,145.09271815419197,148.00728911161423
803,33.10426999628544,34.00120391789824,35.035082787275314,36.06467176601291,37.06804510951042,38.140948951244354,39.13001282885671,40.10428192932159,40.97861941345036,41.85425990447402
804,39.967795826494694,41.26959095522761,42.89723955094814,44.620834020897746,46.36956786271185,48.265669437125325,50.240784242749214,52.240561954677105,54.05489600170404,55.94319429714233
805,98.82260569185019,102.40830506198108,106.71747786737978,111.25906733982265,116.09332489501685,121.3847976513207,126.4877885170281,131.50673784315586,136.04714661464095,140.69729232043028
806,159.6785242855549,164.90336281992495,171.2071014009416,177.74474626779556,184.30539078917354,191.35346356779337,197.75831501558423,204.08805469796062,209.69186803977937,215.35088669508696
807,200.39179120212793,207.08668362908065,215.11436746269464,223.0458261705935,231.09654320403934,239.30344128236175,247.5181119069457,255.94326789304614,263.97077227849513,272.0398264285177
861,98.6059286147356,101.84745418652892,106.01217031106353,110.35418993607163,114.87316620443016,119.90933886542916,124.90252070873976,130.2234849166125,134.98003472201526,140.01586844399571
862,145.29038220643997,149.92895383387804,155.2995725478977,160.65321951545775,165.87806319445372,171.39135204814374,176.65614485740662,181.9456778652966,186.81906969845295,191.87518586684018
863,173.16524028778076,178.47120304126292,184.85272780619562,191.18709426932037,197.41596807911992,203.92250918596983,210.31522661074996,216.90305533632636,222.9198207790032,229.1170984674245
864,42.665970504283905,43.86325293406844,45.18123100139201,46.46421302109957,47.72065492346883,49.043457467108965,50.239093754440546,51.38881026208401,52.39613778889179,53.39354546368122
919,97.6943473443389,100.58290649577975,103.97455377317965,107.50706532411277,111.0481787994504,114.9490234926343,118.57014117389917,122.22587815672159,125.49517237767577,128.8365033119917
920,136.10763727873564,140.63174899388105,146.286918730475,152.09290054254234,157.88161121867597,164.14368833228946,170.08252977207303,176.02257161960006,181.36344932671636,186.88617487996817
921,173.5091172158718,178.96608270797879,185.40736410021782,191.80725991725922,198.15766238421202,204.91697058826685,211.28995112329721,217.77975726500154,223.58595222048461,229.5580168068409
922,188.54626090824604,194.44792837742716,201.556688465178,208.73135992139578,216.16900879517198,224.13993935287,232.28906725347042,240.61184506118298,248.05527843534946,255.75147779285908
923,53.58383658528328,55.41435163281858,57.86579913459718,60.45545478537679,63.24973200634122,66.47597934305668,69.45858646184206,72.33657695353031,75.0245700404048,77.65535931289196
976,77.99628506600857,80.73412455804646,84.05808319337666,87.60169925540686,91.2794217467308,95.30075928941369,99.2075252532959,103.2985277324915,106.85964243113995,110.45488568767905
977,27.46669414639473,28.171632081270218,28.95560085773468,29.694326877593994,30.404507786035538,31.156307876110077,31.85090610384941,32.511048793792725,33.08381721377373,33.65510347485542
978,75.7546468898654,77.91056460887194,80.38973634690046,82.83108568936586,85.21217476576567,87.7014524564147,90.13568860292435,92.51839116215706,94.65970773808658,96.85862680897117
979,164.4626773968339,169.81772185117006,176.13594148866832,182.55741058290005,188.99994376674294,195.73654152452946,202.25718273594975,208.87352583557367,214.65399980545044,220.5562850907445
980,87.69651937484741,90.33077457547188,93.55387725494802,96.81685614958405,100.15972186252475,103.73862165212631,107.19843280687928,110.56330835819244,113.53569058701396,116.56436974555254
981,430.6476542055607,444.8604748249054,461.36194881796837,477.7416400760412,494.53865122795105,512.6438161097467,530.223245691508,548.1828179769218,566.7194628976285,584.8127192556858
1035,133.76226671785116,137.81092447042465,142.39240836445242,147.03127421997488,151.70226588472724,156.52516850084066,161.161536116153,165.8771140044555,170.23131542652845,174.65498409233987
1036,45.28240130096674,46.45185598451644,47.70655595883727,48.912216974422336,50.065095875412226,51.27542081475258,52.3871775791049,53.47277793288231,54.41564669460058,55.35277622193098
1037,179.02875056117773,184.84941838961095,191.84600717946887,199.11914778500795,206.39041755720973,214.46792087331414,222.40109955519438,230.7128566429019,238.1387515552342,245.88151185028255
1038,67.50238434970379,69.53220673371106,72.09367760270834,74.77633521333337,77.56233326718211,80.60113944485784,83.66282419115305,86.8338427701965,89.6387080270797,92.54885461553931
1039,305.74379225075245,315.5663830405101,327.1562812086195,338.94604005664587,351.191613022238,364.2419917806983,376.16265343129635,387.79302228987217,399.69926158338785,411.1536322310567
1092,14.950157821178436,15.285163193941116,15.684621185064316,16.080311983823776,16.46492798626423,16.90694099664688,17.29732282459736,17.69870375096798,18.029333993792534,18.357637971639633
1093,80.91880942881107,83.23230384290218,85.95627252757549,88.77814218401909,91.60088236629963,94.62990990281105,97.50679571926594,100.30242373049259,102.83926401659846,105.44284534454346
1094,145.76000706851482,150.68770087417215,156.7665271665901,163.18751354515553,169.9021324403584,177.1131281517446,184.11277368664742,191.38317353092134,197.72472026292235,204.27054573595524
1095,169.13060902059078,174.12427608668804,180.0579017624259,186.06928052008152,192.15756598487496,198.77925087604672,205.0304552987218,211.12065482884645,216.48221736773849,221.878035672009
1096,258.0278899669647,266.638246063143,277.1399646103382,287.88998253270984,299.2350925579667,311.1260113120079,322.56456591933966,334.094828389585,344.9975336268544,355.93970730900764
1097,335.6031127721071,346.7396784182638,359.7746648211032,373.0329370871186,387.0433173850179,401.8525996617973,415.5200146958232,429.5315730050206,444.94772420916706,459.9016799032688
1151,145.57741472125053,150.15503630042076,155.47628835123032,160.9189939815551,166.47541909851134,172.31955570355058,177.9422289915383,183.4651994779706,188.49428648874164,193.52635811269283
1152,69.4074377194047,71.35212760418653,73.6281260792166,76.00209376215935,78.32575745135546,80.90768502280116,83.3619037810713,85.76549743115902,87.87059957161546,89.99009772017598
1153,265.70768766105175,274.19067157804966,284.21592350304127,294.38773679733276,304.53718058764935,315.4423462599516,326.3492008447647,337.9184028208256,348.30225593596697,359.0515085309744
1154,257.47488848119974,265.74210430681705,275.3635448217392,285.2057276815176,295.7234524488449,306.7008467465639,317.30302622914314,328.28183958120644,338.25331492349505,348.386620901525
1155,468.1012232005596,483.26072421856225,501.83325563929975,520.1979091763496,539.4104097299278,559.8391526639462,579.1045027785003,598.751266002655,618.0463667958975,636.9385421127081
1156,229.50221268832684,237.25845281686634,246.13101818040013,254.89021640084684,263.9637549445033,273.3880435191095,282.8287932090461,292.16151754558086,301.84297101572156,311.4871219173074
1209,101.70854052901268,104.69900335371494,108.0796856097877,111.46297061443329,114.86155954003334,118.38334067165852,121.77750958502293,125.03933365643024,127.98277440667152,130.9513994306326
1210,91.50404506921768,94.41099965572357,98.1372244656086,101.99235406517982,105.94957211147994,110.23048615641892,114.40377917140722,118.65980398654938,122.49748115986586,126.46315959841013
1211,240.01899057626724,247.6358435517177,256.78921404853463,266.1307801231742,275.80798849090934,285.9553237333894,295.75359933823347,305.5186392441392,314.2908011674881,323.0949891060591
1212,163.72510109096766,168.92559155914932,175.36534250713885,181.87468256801367,188.56333209574223,195.69823789969087,202.73969070985913,210.1793693639338,217.06176416948438,224.14227666705847
1213,161.17394184321165,166.34446489904076,172.60620913654566,178.93086482211947,185.47829450666904,192.63821059837937,199.69763588812202,206.83901467360556,213.7242438197136,220.77789153158665
1267,204.09589038789272,210.36921800673008,217.56594111490995,224.70868815667927,231.90755451098084,239.34378830716014,246.18597015738487,252.87606570497155,258.68207612633705,264.3809826746583
1268,109.90203401446342,113.90400826185942,119.10095222759992,124.63185259699821,130.4065440641716,136.7982061766088,143.2495081424713,149.91981333121657,155.88126927427948,162.00934997200966
1269,209.2527881488204,215.87232452630997,223.97320724837482,231.972108354792,240.2544168625027,249.06755763292313,257.7282917276025,266.88657784089446,275.1439654417336,283.61519296467304
1270,50.84220723807812,52.300621911883354,54.04611991904676,55.84247950464487,57.71197413094342,59.735572850331664,61.64847217127681,63.59255230706185,65.21241081506014,66.8435955774039
1271,58.602522134780884,60.330644686706364,62.52044191583991,64.80278243869543,67.1818698886782,69.87534652277827,72.50320383161306,75.10550783295184,77.59531492274255,80.1227413918823
1272,82.02109068632126,84.82102024182677,88.2865962088108,91.7535920701921,95.28830786794424,99.03408878296614,102.51582752354443,105.94984815269709,108.9496266450733,111.88467111438513
1325,71.04009901732206,73.00118124485016,75.15089874714613,77.23938199877739,79.2460503205657,81.36454005539417,83.37188214063644,85.36223582550883,87.09575276076794,88.82871456444263
1326,77.6445100158453,80.03668856620789,83.02010023035109,86.0772157534957,89.0810809545219,92.39251683652401,95.555330414325,98.72693140432239,101.4112254306674,104.11580482125282
1327,324.85420529544353,335.05430187284946,347.1062994338572,359.05323162674904,371.3623667806387,384.1918081790209,396.38955026865005,409.66216249763966,421.2580882832408,432.9770609587431
1328,222.10058660060167,229.13103399425745,237.77883282583207,246.35892236977816,254.85242689028382,264.0422006584704,272.7675137706101,281.3314654584974,288.83850950561464,296.41949903964996
1329,27.00347823649645,27.80603088065982,28.812441548332572,29.82174621708691,30.805890906602144,31.897514760494232,32.93700718600303,34.02044117357582,34.99807281792164,35.98745205998421
1383,103.19833084195852,106.24784068763256,109.73511903267354,113.18924104236066,116.60099562257528,120.15697995387018,123.5927209071815,127.05098918452859,130.12096697092056,133.17764300107956
1384,40.58658190071583,41.669464096426964,43.07235980220139,44.46307219937444,45.856633588671684,47.36805982887745,48.80308832600713,50.270297057926655,51.610087962821126,52.97892382927239
1385,444.0622646510601,458.3180751055479,475.28372197877616,492.1388763822615,509.40701834857464,527.3863817341626,544.5489392830059,562.8338531628251,578.3305792361498,593.8823415599763
1386,36.90511803328991,37.98359785974026,39.3697270154953,40.80621477495879,42.282560121268034,43.91402184963226,45.52397285401821,47.16310787200928,48.63281412422657,50.15973097085953
1387,65.40089306235313,66.99536365270615,68.76217091083527,70.45599454641342,72.0501717031002,73.7311260998249,75.24368086457253,76.68164855241776,77.9602358341217,79.24157270789146
1388,115.56680270284414,119.2263163253665,123.43791610747576,127.87287170439959,132.38011043518782,137.2269324734807,141.81572094932199,146.32632763125002,150.26126555353403,154.12415524944663
1441,247.98467165976763,256.0175636159256,265.49844129756093,275.0985014885664,284.8547210395336,295.1836813464761,305.2530206469819,315.47105885110795,324.6644675023854,333.8613965064287
1442,114.97487773001194,118.45456760376692,122.80533672589809,127.26109020225704,131.8966891989112,136.8769432939589,141.8996715657413,147.06163569912314,151.74154800921679,156.44998501986265
1443,239.456083022058,246.82530698925257,255.45101252943277,264.1896664723754,272.83122246712446,281.88047950714827,290.96025928109884,300.37951930612326,308.92980372160673,317.6683531627059
1444,181.7696063220501,187.4673049747944,194.35532339848578,201.32048576325178,208.24788539111614,215.66851197183132,222.77336936071515,229.97568798437715,236.28428586944938,242.68670200556517
1445,17.23466995358467,17.67777779698372,18.17840763926506,18.650064111687243,19.130523355677724,19.607257826253772,20.08895694836974,20.539232324808836,20.93114459887147,21.3182560056448
1500,115.71268483996391,118.93672356847674,122.58316899649799,126.10542215034366,129.37203173339367,132.81176584213972,136.07678444683552,139.23449067771435,141.97776882350445,144.68830452859402
1501,234.7264607399702,242.65276232361794,252.4199870042503,262.45843221247196,273.3827347671613,285.05230363458395,296.9754893099889,309.4050469081849,320.56935823336244,332.1268145851791
1502,64.24459355324507,65.99910248070955,68.09497858490795,70.17442021332681,72.23960702866316,74.5052880346775,76.88005208875984,79.4446946810931,81.8251061104238,84.30693811178207
1503,69.51287927478552,71.55328813940287,73.97376439999789,76.33440194278955,78.65715400129557,81.057581782341,83.3328280672431,85.53906013816595,87.52146839350462,89.50748082995415
1504,86.31457664817572,88.97855531983078,92.0794986244291,95.19702447578311,98.43704976513982,101.92217889800668,105.55005666986108,109.4553804975003,113.07306482829154,116.85099072381854
1557,133.3265038356185,137.6377158369869,142.6253040023148,147.45820417627692,152.4987977296114,157.85471368953586,163.0026375129819,168.1925321854651,172.72235256433487,177.22494050487876
1558,27.036482751369476,27.611214101314545,28.247844755649567,28.88258984684944,29.477897942066193,30.11860889196396,30.85098211467266,31.61445191502571,32.327287912368774,33.06880697607994
1559,186.98380041122437,192.6451421380043,199.28360755182803,205.83235620893538,212.37871472351253,219.19067064486444,226.5467103458941,234.12118403241038,240.92669228464365,248.01178512722254
1560,185.2632150799036,191.67518566548824,199.62765730544925,207.97579417191446,216.63047179579735,226.09799830242991,235.82481203135103,245.82438614964485,254.64140544086695,263.7554254382849
1561,43.454172529280186,44.76334149390459,46.363572056405246,47.9395330902189,49.489764699712396,51.15466818585992,53.0751157104969,55.17560934275389,57.098447896540165,59.1601591296494
1615,160.12295059859753,165.315780621022,171.4698549322784,177.6843257546425,184.1455811150372,191.23416417464614,197.91616441309452,204.54622882418334,210.4927158690989,216.3711159452796
1616,171.4071832075715,176.72490887530148,182.93830941431224,189.23713726177812,195.67053965106606,202.59181638807058,208.76477591507137,215.22968037799,221.41270764172077,227.2695866599679
1617,305.25534504652023,314.9186838567257,326.3599006421864,337.35680148005486,348.6614351607859,360.7245959788561,372.41749650612473,384.2083585280925,394.7020893767476,405.31752564385533
1618,206.79185354709625,214.4475530385971,224.3488004738465,234.83299805223942,245.7022905126214,257.504696585238,269.61782824620605,282.0428481027484,292.81147180497646,304.0773605257273
1619,194.41129079461098,200.77352857589722,208.81421508267522,216.79797137342393,224.89783859439194,233.7927153930068,243.23292887210846,253.13005734607577,261.87692531198263,271.0363417044282
1620,103.04594906419516,106.15243937820196,109.74652482289821,113.37611201405525,117.19875527359545,121.37701377272606,125.2865923717618,129.2243373207748,132.70331036299467,136.24039643257856
1672,205.42132250964642,211.88592310249805,219.5079991519451,227.28062899410725,235.02688932791352,243.38863616622984,251.49107708130032,259.68511613830924,267.0499525517225,274.5180687382817
1673,90.57713817059994,93.34560890495777,96.6619993261993,99.95788042061031,103.38217604160309,107.03028688952327,110.40372010786086,113.74708545766771,116.93443200737238,120.00309352576733
1674,202.77743033319712,208.9044605270028,215.91655752249062,222.71291846223176,229.64419025182724,237.09000766649842,244.0493257800117,251.36502154916525,259.05523193627596,266.4269527234137
1675,159.30546161532402,164.1800173819065,170.12994619645178,176.03783916682005,181.92850330471992,188.2987095154822,194.68089795392007,201.20318139716983,207.16707581281662,213.2639151737094
1676,188.19928082823753,194.08407869935036,201.06666710041463,207.89203593786806,214.6410419140011,221.9050612412393,228.80037769675255,235.60397136211395,241.56039119884372,247.6678222566843
1677,115.39584505558014,119.09988604485989,123.71550446934998,128.46070937719196,133.14461995847523,138.35244121588767,143.6853984966874,149.18884455785155,154.1010461449623,159.21431870013475
1678,65.56211340427399,67.55499416589737,69.85687233507633,72.11899001896381,74.46223756670952,76.904231518507,79.20229730010033,81.64302730560303,83.78528469055891,85.92552834749222
1730,65.72640682756901,67.74832758307457,70.22470815479755,72.7764190286398,75.3646495193243,78.19477832317352,81.15865437686443,84.19667166471481,86.96006786823273,89.9052795022726
1731,186.9510147497058,192.57618103176355,198.86845359392464,204.99134498089552,211.10926941037178,217.60982420295477,223.90491493046284,230.40191492810845,236.46018639951944,242.46315359324217
1732,309.55038169026375,319.0312382057309,329.8835335597396,340.23864673636854,350.8308058977127,362.2825891338289,372.6112474091351,383.09822622686625,394.3333206772804,404.97817731648684
1733,68.64217516034842,70.54057001322508,72.90919914562255,75.29303183034062,77.61430080607533,80.14219978451729,82.64958920143545,85.10781623236835,87.3419786542654,89.5930412709713
1734,137.7468929514289,142.14033987373114,147.74298886209726,153.54996270127594,159.34988363832235,165.64595409855247,172.06902684550732,178.72538293153048,184.63103223964572,190.81118023768067
1735,168.03204488754272,173.343249887228,179.57846007216722,185.85220618080348,191.85639517381787,198.4546744413674,204.90607259236276,211.5822464134544,217.46528701856732,223.53109017200768
1736,9.296779155731201,9.574311971664429,9.890253252349794,10.205840079113841,10.50379397906363,10.81169393286109,11.088285960257053,11.35771219432354,11.591240011155605,11.823053121566772
1737,197.82555097341537,204.45686234533787,212.25703413784504,220.19332697056234,228.01198562979698,236.4079760229215,244.6063311751932,253.5041175559163,261.7116154618561,270.2414373178035
1788,185.61892537772655,191.4653296917677,198.3075499450788,205.17359976656735,212.03611072152853,219.59698325768113,227.35396198090166,235.3759952681139,242.73625475913286,250.33148970082402
1789,394.29745531082153,406.7008456736803,420.95033291261643,435.453270830214,450.2876208536327,465.9181891493499,481.33835584297776,497.1693537905812,512.3018288463354,527.1959492266178
1790,108.9219114780426,112.01224683225155,115.65842196345329,119.11839087307453,122.64135015010834,126.37934535741806,129.77509428560734,133.06388880312443,136.21253784000874,139.25831778347492
1791,112.32481993734837,115.71967309713364,119.98079746868461,124.23962096311152,128.62763976491988,133.4349236264825,138.18681579176337,142.9976941049099,147.09673418663442,151.2701846808195
1792,94.48410207033157,97.68344590067863,101.91264138650149,106.53887689579278,111.52632060460746,117.00149350613356,122.36171722784638,127.94683158770204,133.07413363736123,138.3970328513533
1793,55.6856177598238,57.38706962764263,59.44001057744026,61.543750830926,63.66355016082525,65.94269989430904,68.13830293715,70.40508510917425,72.427166800946,74.51490675844252
1794,55.94218288362026,57.64648784697056,59.656129881739616,61.80317418090999,64.15102289803326,66.6756993085146,68.94229999929667,71.09507058933377,73.02882584929466,74.9510901980102
1846,7.035143002867699,7.113423869013786,7.198564037680626,7.279511049389839,7.355477884411812,7.4435489028692245,7.522607937455177,7.602987095713615,7.672377094626427,7.740891948342323
1847,339.1526279002428,350.1172984726727,363.0590782389045,375.9758451581001,389.5595574975014,404.04640781134367,417.9413163885474,432.12165154516697,444.9433818757534,457.73448860645294
1848,82.9740646108985,85.52373206615448,88.69477419834584,92.0189283778891,95.43868310749531,99.28743158653378,102.91985193267465,106.60954943764955,109.94662865251303,113.33728887140751
1849,262.0724867358804,270.5064731910825,281.09937838371843,291.7509260587394,302.32746044173837,313.7813552878797,325.0594814894721,336.2329454086721,346.1083647720516,356.13530619069934
1850,106.63342059403658,110.07005608081818,114.1478331759572,118.44610760454088,122.69635348208249,127.3635914195329,131.73403056710958,135.96219718828797,139.79616011306643,143.67177665233612
1851,229.01013520359993,236.65951669216156,245.62891659140587,254.76229485869408,263.8671037852764,273.7966070175171,283.23393949866295,293.3386785965413,302.2987166829407,311.65856541134417
1852,1.043749988079071,1.043749988079071,1.043749988079071,1.043749988079071,1.043749988079071,1.043749988079071,1.043749988079071,1.043749988079071,1.043749988079071,1.043749988079071
1903,203.1895368397236,209.54145321249962,216.91926838457584,224.38312458992004,231.70259794592857,239.54688781499863,247.35383346676826,255.22039648145437,262.04597686231136,268.98209081590176
1904,254.22983796149492,262.81072188168764,272.92831664532423,283.4238717928529,294.3471442349255,306.0211792886257,317.5393313309178,329.08761232346296,339.40059588477015,349.7746903523803
1905,67.11964023113251,68.92179661989212,71.20340324752033,73.47926918417215,75.67674276977777,78.09775314107537,80.34782405942678,82.62970093358308,84.65391491539776,86.71255191788077
1906,92.70645862817764,95.50666595995426,98.81925606913865,102.08450290188193,105.48524653539062,109.16010939702392,112.96903527528048,116.89405729621649,120.64182633161545,124.55304806679487
1907,181.95109599083662,187.6594626903534,194.46424201875925,201.41649792157114,208.24670942872763,215.72408425435424,223.05269836820662,230.32280975021422,236.79649226740003,243.46963154897094
1908,174.10530434548855,179.72827899456024,186.4589520394802,193.47183966822922,200.56365597993135,208.4917153082788,216.0373314768076,223.60815837979317,230.49921379610896,237.6143949404359
1909,10.019290089607239,10.234255939722061,10.487026989459991,10.726420909166336,10.942339956760406,11.177586019039154,11.386173009872437,11.592641979455948,11.777729958295822,11.962374091148376
1910,101.53703951090574,104.52090010792017,107.9854998961091,111.46374335885048,114.89833080768585,118.56454096827656,121.91021981090307,125.09210239350796,127.9379941560328,130.738411039114
1962,193.45048706233501,199.52444441616535,206.67806940991431,213.8221230264753,221.10428534075618,228.69991743564606,236.46033581718802,244.2912770807743,251.24581089615822,258.3995070159435
1963,86.85565447807312,89.71919472701848,93.22942480817437,96.75356581620872,100.61151458323002,104.74126721546054,108.56050811335444,112.33441428467631,115.56672902777791,118.72053265944123
1964,39.06658887118101,40.308688877150416,41.8237185375765,43.50716121122241,45.239517122507095,47.15761564299464,49.29146693274379,51.55863003060222,53.63995847851038,55.783178091049194
1965,118.68638461828232,122.48174305260181,127.14369727112353,131.69966098479927,136.25641874037683,141.09048312529922,146.22183866612613,151.88059305399656,157.12509394809604,162.68089332804084
1966,151.02055051922798,155.78314501047134,161.47321259975433,166.96808764338493,172.4138149768114,178.33199709653854,183.86211191117764,189.31151746865362,194.09304846450686,198.92665287852287
1967,186.0763996616006,192.01728339493275,198.8405088558793,205.5779798924923,212.21383829414845,219.49582076072693,226.20342208445072,232.8357565253973,238.57219414412975,244.40733311325312
1968,0.4200330078601837,0.431208997964859,0.4435189962387085,0.4554489850997925,0.4666680097579956,0.4779680073261261,0.4883579909801483,0.4989289939403534,0.5081490278244019,0.5169259905815125
2019,212.16778153181076,218.64623206853867,226.01539066433907,233.3072203695774,240.46451565623283,247.97221344709396,255.30670246481895,262.65612013451755,269.09796015545726,275.65383292734623
2020,260.1082256883383,268.0010315179825,277.1831428911537,286.0597410071641,294.94780207425356,304.2455450184643,313.2616755729541,322.5608752295375,330.89436427503824,339.312972471118
2021,154.86985817551613,160.08531737979501,166.92793537210673,174.35355406999588,182.05289481021464,190.46123293042183,198.9733563736081,207.68833097815514,215.52270380407572,223.51002945005894
2022,89.37676008045673,92.49556492269039,96.4140929877758,100.5735288253054,104.9421696960926,109.69003562815487,115.24251402169466,121.18759005516768,126.86177756637335,132.88274277746677
2023,1.5875910520553589,1.6336920261383057,1.683089017868042,1.730944037437439,1.7740989923477173,1.8225560188293457,1.8774919509887695,2.005190998315811,2.1806389465928078,2.378894941881299
2024,60.768423810601234,62.89523380994797,65.55494002997875,68.36725602950901,71.25279584992677,74.46268206834793,77.37843760661781,80.19323831796646,82.67966081574559,85.20254608616233
2025,71.18752604722977,73.21089690923691,75.5230121165514,77.70620764791965,79.83826556801796,82.05594871938229,84.25278627872467,86.32716509699821,88.16931320168078,90.0646822527051
2078,20.06919714808464,20.524555891752243,21.066864907741547,21.695584120228887,22.375628281384706,23.17586024105549,24.00215031951666,24.928015362471342,25.84965021163225,26.835412696003914
2079,134.47147174179554,138.54735988657922,143.24912037793547,147.93349878210574,152.66465442348272,157.7061277423054,162.39422287791967,166.90900947526097,170.8704325631261,174.79371857643127
2080,172.31214356422424,178.13734310865402,185.7482638284564,193.5435146074742,201.58107607252896,210.24832589179277,218.81093871593475,227.29420592822134,235.01441636309028,242.84961112216115
2081,25.638793990015984,26.481290832161903,27.544010907411575,28.6717412173748,29.8470119535923,31.166244879364967,32.46311534475535,33.75480772741139,34.90439482219517,36.09269925020635
2082,17.118797212839127,17.7235789000988,18.42469197511673,19.243926126509905,20.106405846774578,21.070910915732384,21.972915902733803,22.849235087633133,23.59825176000595,24.354141861200333
