id,pop_2000,pop_2001,pop_2002,pop_2003,pop_2004,pop_2005,pop_2006,pop_2007,pop_2008,pop_2009,pop_2010,pop_2011,pop_2012,pop_2013,pop_2014,pop_2015,pop_2016,pop_2017,pop_2018,pop_2019,pop_2020
574,61.89397096633911,78.28280818462372,85.43995088338852,94.82297658920288,100.42953407764435,108.6588426232338,113.48015069961548,127.82794797420502,122.13192194700241,132.08487701416016,136.99593114852905,142.16156113147736,150.9948228597641,137.95919156074524,124.09437119960785,119.70708858966827,140.35349786281586,137.6213595867157,145.32667696475983,149.88467752933502,154.05919015407562
629,36.75405478477478,56.968862771987915,54.32320815324783,55.668841898441315,72.12679946422577,72.15153956413269,74.98886281251907,75.40172708034515,74.20214593410492,76.96609479188919,77.7232655286789,75.8146504163742,80.27838295698166,81.88433504104614,85.81073439121246,78.10622477531433,84.12295353412628,87.85014259815216,88.1089637875557,89.8951490521431,91.65495091676712
630,57.22756230831146,57.66182488203049,57.82464957237244,62.253001511096954,80.18342071771622,85.31845134496689,89.85457640886307,100.11331671476364,94.70011526346207,97.88933861255646,103.40648758411407,106.1513044834137,109.80232328176498,107.01374047994614,103.86115008592606,103.90188205242157,106.62294816970825,108.52591931819916,108.70953965187073,111.3121463060379,112.39856469631195
631,64.45637148618698,71.7005426287651,75.2868869304657,82.26670289039612,84.06883895397186,87.72450977563858,88.90187573432922,94.52405852079391,90.23670321702957,94.60041344165802,94.01338636875153,94.71507900953293,95.21002012491226,100.67302572727203,105.40282130241394,97.98859167098999,106.65915215015411,110.27845925092697,111.59856575727463,112.829640686512,118.62580347061157
688,58.36552941799164,54.97965428233147,53.23292416334152,54.909751892089844,83.18686497211456,88.6198616027832,93.33289521932602,102.94634699821472,96.37157344818115,97.74705702066422,104.56164014339447,107.37000954151154,112.04299402236938,109.26767182350159,104.74512439966202,100.88307619094849,105.1937364935875,107.80349612236023,107.99857014417648,108.33502662181854,111.40861934423447
689,59.46337229013443,63.75613743066788,62.6808123588562,66.5740584731102,86.36604905128479,92.10658925771713,95.15412658452988,108.58800619840622,102.0542813539505,104.97932928800583,110.58269917964935,114.85188192129135,118.58576720952988,113.70358395576477,109.20491111278534,105.48676109313965,113.37078726291656,115.86475199460983,114.59964644908905,119.1517539024353,121.4730315208435
690,73.14483511447906,82.11865907907486,89.77963185310364,100.77333861589432,104.11904817819595,109.76328575611115,113.20316272974014,121.73524278402328,117.82916235923767,125.28860414028168,130.26529771089554,134.20457553863525,139.64367735385895,132.4995665550232,125.32354164123535,119.38551598787308,134.84609627723694,134.90672254562378,137.90589272975922,141.858216047287,144.29877245426178
745,56.87530416250229,47.80240806937218,45.54159125685692,51.207186222076416,76.08868026733398,77.00836455821991,79.46587264537811,83.06227105855942,79.62125098705292,81.87738710641861,83.32885533571243,83.10143285989761,86.86257255077362,89.14451539516449,97.11872035264969,82.50931811332703,89.68882989883423,93.24084633588791,93.63393825292587,94.3562513589859,97.97493690252304
746,58.66359215974808,59.361175298690796,58.478431224823,62.07440286874771,108.7695746421814,124.82415723800659,130.12267529964447,149.90459179878235,138.62770450115204,140.13720524311066,163.1526837348938,175.38289833068848,192.1096179485321,159.53139626979828,132.1438683271408,135.56855273246765,160.49478888511658,154.23964047431946,155.15510976314545,168.9000277519226,166.11691343784332
747,65.40189242362976,70.73313069343567,71.4975415468216,75.86620074510574,84.70257687568665,87.89869034290314,85.88049894571304,89.2311480641365,86.77026301622391,89.26414853334427,87.93705779314041,89.10420328378677,90.93212223052979,94.31657844781876,99.64275187253952,91.28288435935974,100.93657737970352,104.77327370643616,103.90603506565094,106.02721482515335,108.81074714660645
748,81.98535567522049,86.52300870418549,91.85325038433075,102.66854101419449,103.14065688848495,104.9502580165863,105.89286297559738,111.44108444452286,111.4627885222435,115.00407814979553,122.95830404758453,124.29256308078766,124.8932632803917,126.34498119354248,122.4784859418869,115.14665466547012,129.4174401164055,130.83790284395218,130.856194794178,133.4386808872223,137.81218761205673
803,39.78783863782883,49.21146339178085,46.90812712907791,51.683657109737396,74.45849615335464,72.30191445350647,74.34666872024536,75.58935236930847,76.54819655418396,78.71682691574097,76.02535218000412,78.14748340845108,80.83414566516876,78.55544888973236,84.2967774271965,82.05005592107773,81.12015438079834,84.02700001001358,85.34372347593307,90.25394064188004,88.48406958580017
804,59.378753900527954,53.25115603208542,50.02333644032478,54.49702298641205,87.3392488360405,92.02307909727097,97.26294046640396,110.30833411216736,103.00857645273209,104.59341841936111,113.21323311328888,120.70089811086655,128.05545830726624,120.81563836336136,113.01959389448166,102.41148000955582,115.11672335863113,116.7592003941536,117.03192186355591,119.58037269115448,122.37490737438202
805,60.60810422897339,62.299317717552185,60.18461501598358,66.10379803180695,90.76538509130478,97.05133163928986,102.05380630493164,116.98725789785385,110.26566582918167,112.14832246303558,121.08638602495193,129.67232739925385,133.82554775476456,124.416210770607,114.90694677829742,108.88799238204956,117.3279447555542,119.54700642824173,119.80191487073898,122.2899878025055,126.96442139148712
806,75.49214440584183,76.03132796287537,78.28247213363647,84.01075601577759,83.8494388461113,85.02792936563492,83.7541424036026,86.13612639904022,86.86816626787186,90.19490486383438,91.24385166168213,88.97591423988342,91.43668633699417,95.52656799554825,100.58830857276917,93.1318079829216,101.8288323879242,105.20628052949905,103.6546106338501,106.4742716550827,108.834352850914
807,62.760592222213745,133.15094220638275,132.93319219350815,143.99526005983353,151.34441900253296,145.42992305755615,144.22166419029236,127.07085543870926,129.52722573280334,128.29091227054596,132.374562561512,128.5687592625618,131.01734864711761,136.00675678253174,136.40020298957825,132.13767963647842,138.25695478916168,144.12819111347198,143.64844942092896,146.37562823295593,151.28509145975113
861,54.97016042470932,45.62817630171776,43.614428490400314,49.876868546009064,71.07022356987,70.6416158080101,73.47756415605545,76.59979724884033,74.74824118614197,77.13612747192383,77.63807052373886,80.26253581047058,83.43225479125977,85.14385306835175,88.17783027887344,84.0574859380722,83.50057345628738,87.82144802808762,87.67418789863586,88.59077870845795,92.70044904947281
862,53.74797332286835,53.588928520679474,52.77993521094322,53.08645313978195,83.74743562936783,87.85291248559952,93.7865629196167,106.05545789003372,100.7065641283989,101.67757225036621,113.10747182369232,127.76066398620605,135.74925553798676,121.85021924972534,107.71621346473694,101.7196478843689,118.07949769496918,118.53913938999176,118.82253277301788,123.960275888443,123.53576588630676
863,58.419412314891815,58.23601186275482,57.56806522607803,61.47112834453583,70.79490357637405,72.14157366752625,71.45994889736176,74.70767194032669,73.00920403003693,76.44661539793015,74.80264633893967,74.44488614797592,77.38319647312164,79.61292737722397,85.7532349228859,88.00588530302048,83.90337163209915,87.7599156498909,85.96374690532684,88.61985683441162,90.78034913539886
864,85.77342492341995,87.05108088254929,89.32214272022247,92.17306208610535,90.73267847299576,89.47893190383911,90.86814266443253,92.79103100299835,93.40703827142715,95.13954448699951,95.26126706600189,92.50495308637619,93.89062774181366,100.88280910253525,108.12353295087814,98.31220209598541,108.08430552482605,112.59898698329926,111.74626225233078,112.91343170404434,119.0138446688652
919,72.66047668457031,54.526421785354614,52.91268938779831,59.74826627969742,85.41005992889404,81.58298569917679,83.89954245090485,83.39593863487244,84.31987476348877,86.38879245519638,83.31241410970688,87.68854534626007,87.80375236272812,86.74174851179123,95.31900924444199,93.14153838157654,91.05516904592514,94.79645651578903,96.2081885933876,100.60455185174942,99.29970526695251
920,61.110379695892334,55.38117840886116,52.28383553028107,55.91953885555267,79.89025682210922,80.77030628919601,84.03049665689468,90.37226676940918,86.2742292881012,87.61275798082352,90.45889681577682,93.86733090877533,97.71465563774109,100.3822049498558,101.28142076730728,89.69698715209961,100.97501182556152,103.61583632230759,102.96002441644669,104.37852305173874,107.02243757247925
921,57.90434670448303,58.83972281217575,58.88462245464325,60.924342811107635,79.2002574801445,81.11457669734955,82.25245308876038,87.879563331604,83.3238890171051,86.22362893819809,88.10006642341614,90.3001179099083,95.5538934469223,96.32980114221573,97.61300951242447,92.66894882917404,97.4304827451706,100.47109591960907,100.71009826660156,101.28293967247009,102.34807258844376
922,74.76444888114929,71.91867780685425,73.04308241605759,75.91315442323685,75.11488860845566,75.82246565818787,77.21140170097351,82.00106102228165,82.5837476849556,85.59130394458771,85.232557117939,82.49198949337006,87.38440281152725,88.84699672460556,96.23446834087372,88.37784260511398,95.47763001918793,101.2857882976532,98.88892537355423,101.60687839984894,105.6646089553833
923,166.52903294563293,192.24929916858673,190.55277729034424,192.20757114887238,190.87427604198456,192.928893327713,195.98399877548218,203.0554176568985,207.02794349193573,198.00200963020325,204.33243310451508,197.56152629852295,197.89379453659058,206.45576786994934,205.1892638206482,201.9781243801117,203.38619136810303,208.6533420085907,210.25933527946472,212.69538116455078,216.21767377853394
976,75.72260534763336,54.85025131702423,53.91853156685829,59.773421943187714,67.61627507209778,59.67933541536331,62.21274548768997,65.03657519817352,67.44596976041794,72.77963596582413,72.88654828071594,74.5595435500145,72.62283223867416,80.84065079689026,91.00945746898651,88.84605503082275,89.3611558675766,92.61720877885818,96.83646374940872,98.60581982135773,99.41836071014404
977,69.41239798069,60.38457876443863,56.63160616159439,63.031406223773956,78.27079212665558,76.99485635757446,80.90528154373169,83.35721230506897,84.66087543964386,87.52691268920898,86.54160076379776,89.4950994849205,90.16943502426147,91.35410034656525,93.54672414064407,93.63462680578232,90.7658840417862,93.57618242502213,93.89029997587204,98.25733429193497,97.63983052968979
978,58.49631190299988,59.00600677728653,59.800693571567535,60.8489710688591,75.02455794811249,74.77054458856583,77.10002833604813,82.2423506975174,79.16890436410904,80.9591703414917,83.66273957490921,84.61651492118835,87.73418116569519,91.58471816778183,95.37629401683807,94.90907770395279,93.60077452659607,97.14533513784409,96.9069020152092,96.62446910142899,99.01101171970367
979,63.6642147898674,62.37614285945892,62.10115736722946,65.77887189388275,71.929303586483,72.12862449884415,73.09335643053055,76.15173161029816,76.03903371095657,78.0168486237526,80.35657960176468,78.22003251314163,82.59499949216843,83.89825600385666,86.732417345047,85.30947655439377,85.36617863178253,90.52229654788971,88.76181131601334,89.87736397981644,93.1417583823204
980,138.565700173378,139.58482366800308,141.1559974551201,145.13186502456665,143.19230312108994,144.02991235256195,145.65032190084457,151.47284573316574,153.6578339934349,149.6111482977867,151.92483812570572,147.21200454235077,150.37671756744385,158.63190466165543,161.28300893306732,154.7713553905487,167.868776679039,173.01092767715454,178.1264647245407,177.38316237926483,185.6468323469162
981,208.9636778831482,406.15395951271057,421.70078778266907,348.2580144405365,327.1053032875061,358.93827748298645,362.42583680152893,341.83644676208496,375.18811988830566,372.65557765960693,391.35321068763733,408.8752233982086,412.48499298095703,397.9486873149872,384.1441147327423,408.80089950561523,390.24859952926636,385.19522857666016,408.89771342277527,411.8820478916168,414.1979217529297
1035,90.75576311349869,66.68560928106308,60.478184044361115,66.40160953998566,82.00260454416275,75.07676017284393,77.33253484964371,77.51172083616257,79.50345802307129,83.56310617923737,79.31380093097687,84.11926603317261,80.04704296588898,91.22743833065033,97.55026024580002,93.36043012142181,93.4939843416214,98.783616065979,100.38247567415237,102.26730972528458,102.89998656511307
1036,67.02149945497513,67.66311502456665,65.68967568874359,70.66543740034103,74.19958680868149,72.23730623722076,76.20151078701019,81.05685073137283,81.70748221874237,83.93576282262802,84.53568172454834,85.98556697368622,86.60419344902039,89.17213785648346,93.86207985877991,91.22522342205048,88.50395369529724,92.79021608829498,92.44265878200531,95.83092713356018,95.51891779899597
1037,60.20098513364792,59.80564022064209,59.905176401138306,65.04779088497162,67.1590096950531,65.81977081298828,69.07735776901245,72.67986971139908,72.48772263526917,73.94200736284256,77.19877851009369,75.24410039186478,78.48177564144135,82.45305633544922,82.58038085699081,82.1922795176506,85.97835659980774,90.20809197425842,90.2816743850708,89.20306605100632,93.56360846757889
1038,102.25440579652786,102.00046443939209,104.92668443918228,107.30396139621735,131.06526398658752,126.47256433963776,128.9781442284584,136.11845469474792,135.79217791557312,132.84477549791336,133.82551681995392,131.45008903741837,133.527213037014,136.14841622114182,139.2674629688263,135.50875794887543,137.30587649345398,141.18247413635254,140.5591458082199,141.52142345905304,144.6324598789215
1039,399.8606427907944,427.2056678533554,447.8775010108948,364.4151848554611,353.60267329216003,388.1123799085617,394.5718046426773,376.07694149017334,390.0243158340454,379.03176975250244,400.42816734313965,415.0655508041382,428.73921036720276,400.47520112991333,397.2537851333618,407.0401313304901,415.4801905155182,415.27816915512085,436.8637173175812,438.3155333995819,437.103271484375
1092,62.629627883434296,58.315543085336685,55.1292570233345,60.983855843544006,62.08028620481491,54.31762009859085,59.087753266096115,61.769991517066956,66.21202051639557,70.43635922670364,71.03152167797089,75.05225735902786,71.73549568653107,79.48238217830658,88.97764670848846,85.97526067495346,87.72889572381973,89.76242595911026,94.34995305538177,97.1868302822113,96.15783303976059
1093,87.29145032167435,82.28648221492767,77.13633984327316,75.55633473396301,85.37840503454208,81.41672831773758,82.24064773321152,83.67497664690018,83.99912935495377,87.48185157775879,83.80197578668594,88.17125123739243,86.06274563074112,87.59253710508347,98.2027685046196,92.44132572412491,90.84885627031326,96.61776584386826,97.0398411154747,100.80085253715515,100.43970483541489
1094,67.12423878908157,67.5920814871788,66.99089175462723,73.0388365983963,70.68253469467163,68.77440303564072,71.90771293640137,78.9475068449974,79.85719531774521,81.4276915192604,82.0787410736084,82.37276440858841,82.67700588703156,87.12505114078522,88.43202662467957,92.22250640392303,89.17976874113083,93.057268679142,94.12965327501297,94.12480926513672,97.97939842939377
1095,84.64516323804855,81.02731412649155,80.8849481344223,86.64149433374405,110.78894346952438,107.29273420572281,107.8305127620697,109.02930724620819,110.0692008137703,110.76668572425842,109.10296207666397,111.19199395179749,114.54763668775558,117.47442609071732,123.38168603181839,125.2194544672966,121.25454592704773,122.59107339382172,122.69646328687668,121.9202476143837,125.7108119726181
1096,233.86064898967743,243.57444489002228,241.42891347408295,246.46249186992645,261.2628297805786,291.5443762540817,318.25531697273254,321.95821821689606,335.63198387622833,323.9784994125366,343.6304062604904,344.41089022159576,345.49209094047546,335.63732838630676,317.61392962932587,329.9656845331192,416.42386972904205,403.73913633823395,443.9799451828003,449.5952732563019,450.8422009944916
1097,529.9574930667877,538.5809819698334,553.6064305305481,451.63061261177063,421.6314330101013,457.4364356994629,459.8012068271637,427.5797839164734,455.44303798675537,480.5253555774689,500.53381633758545,530.1626772880554,535.2011501789093,498.9301736354828,486.1133437156677,505.88281536102295,486.48280215263367,482.3278374671936,514.4672632217407,511.9018747806549,513.1487374305725
1151,88.95271456241608,76.93465441465378,70.08494627475739,68.75573480129242,66.79641753435135,57.72683411836624,62.900833427906036,64.91110324859619,69.07954794168472,75.44022464752197,72.33256924152374,74.9742380976677,74.85893923044205,78.87536013126373,92.31000906229019,88.20756107568741,88.00190848112106,93.55227392911911,94.92963641881943,96.3174147605896,97.17671227455139
1152,67.85729748010635,67.53169202804565,66.00618803501129,71.97141975164413,70.05024117231369,67.75086921453476,71.35430467128754,75.0348778963089,75.91071265935898,78.54336631298065,77.84051966667175,78.46920615434647,77.43209022283554,80.39633250236511,86.20064979791641,88.10729026794434,83.42303818464279,86.61313647031784,87.47693306207657,89.33976835012436,89.65316158533096
1153,78.28995180130005,80.16772228479385,81.84318280220032,86.48011350631714,88.49364447593689,85.20354408025742,85.97588604688644,93.01167023181915,93.58171528577805,95.68813246488571,93.09103989601135,96.34141373634338,99.0079111456871,102.60095012187958,108.25920355319977,117.1773630976677,117.99917685985565,118.96157509088516,119.46879196166992,119.22264039516449,122.6594033241272
1154,121.02197873592377,118.50953632593155,116.73739683628082,126.50884521007538,208.4698530435562,211.07876431941986,214.92194783687592,218.38925921916962,211.4792914390564,212.35731482505798,228.75008249282837,223.64509439468384,232.4042750597,226.60043931007385,209.0136593580246,220.36806440353394,241.82751381397247,228.28260171413422,231.08274126052856,237.84428787231445,235.80579555034637
1155,333.41120409965515,366.4605255126953,387.11708295345306,368.8401699066162,374.67746233940125,417.84302067756653,418.9180543422699,393.84434604644775,410.534476518631,399.82202672958374,454.92647790908813,469.0619695186615,500.81234431266785,450.93164324760437,421.2006027698517,462.2521631717682,499.23003005981445,483.97079038619995,519.9409458637238,535.8415441513062,528.99999833107
1156,197.8604828119278,226.11559557914734,209.72320675849915,211.6234233379364,193.71134972572327,201.10166442394257,196.74477863311768,205.5896271467209,212.0891431570053,218.88420009613037,220.1011188030243,220.3164485692978,213.56910872459412,231.62465524673462,232.18452095985413,229.68197083473206,220.41811048984528,233.1829742193222,238.52702414989471,242.80310320854187,244.23964726924896
1209,87.29451149702072,85.28290838003159,82.27318042516708,88.6357473731041,88.16671913862228,84.39230835437775,86.21799129247665,86.21880632638931,86.38938915729523,90.36824840307236,87.08246743679047,89.3422299027443,86.52808827161789,89.78647947311401,100.27454578876495,100.26936101913452,96.14828443527222,100.99205303192139,100.12447899580002,105.95029950141907,103.85418170690536
1210,79.75620949268341,79.645761013031,82.63837051391602,90.00267493724823,89.92193555831909,87.97051411867142,88.90887182950974,92.53217738866806,92.5901865363121,94.93260818719864,93.70710456371307,96.05667161941528,98.08041542768478,102.06513202190399,106.16232424974442,105.97910737991333,110.23020565509796,114.39680910110474,114.89003187417984,114.56138122081757,119.08941745758057
1211,122.76090216636658,124.11136078834534,124.79224133491516,133.54485046863556,147.00220334529877,145.75671780109406,145.03828167915344,156.1888792514801,160.49617683887482,164.54056978225708,161.5363359451294,163.4337512254715,165.81453275680542,171.5001711845398,176.79947209358215,227.2480809688568,225.24168741703033,213.8549361228943,218.80569326877594,226.51666712760925,224.234525680542
1212,165.67773747444153,168.4649555683136,163.15885758399963,186.10296535491943,243.23073506355286,248.68608236312866,285.01351046562195,282.8166551589966,284.03196227550507,278.95378839969635,310.623682141304,304.59824800491333,312.3193712234497,302.239893078804,274.71750712394714,293.5507128238678,333.1974415779114,318.5140348672867,327.1156167984009,338.4153403043747,370.8332179784775
1213,186.62727618217468,181.09912872314453,174.5791758298874,183.4213696718216,178.54863595962524,181.45906805992126,180.25715816020966,186.9268937110901,194.05949902534485,187.69302427768707,193.94886338710785,190.93102610111237,194.7971717119217,203.91212451457977,198.78225028514862,196.52204716205597,198.59319484233856,207.47130215168,207.83398973941803,211.5173064470291,215.50128304958344
1267,98.39849174022675,90.28082472085953,84.74872815608978,81.35968881845474,79.06987071037292,70.08976060152054,73.26765686273575,74.21854317188263,85.30896824598312,91.1711094379425,84.39895898103714,88.05636084079742,83.17682099342346,88.49627643823624,101.92699790000916,98.7488140463829,96.20373284816742,102.7191213965416,101.18995660543442,106.11246937513351,106.0178033709526
1268,79.3963286280632,77.76104122400284,78.6820804476738,84.65050214529037,82.94247758388519,80.50846701860428,83.06652933359146,85.71333998441696,87.32210099697113,89.30011689662933,89.4608383178711,89.96812754869461,90.51943230628967,94.71574419736862,97.93716073036194,104.124995470047,97.11012905836105,102.3053447008133,102.2922448515892,101.13392442464828,106.81118881702423
1269,126.97385489940643,135.99899435043335,143.56122368574142,153.50581872463226,157.19570124149323,161.45470583438873,163.45189809799194,174.76767694950104,177.99714362621307,183.59059190750122,182.53425443172455,193.17991662025452,205.76754105091095,198.8081156015396,192.2701770067215,237.51690483093262,248.00825095176697,232.42440581321716,243.36050689220428,255.5930483341217,253.42670047283173
1270,109.75182694196701,111.49791043996811,113.18620210886002,121.62488257884979,163.54959988594055,160.80407011508942,163.1864514350891,170.9503517150879,168.61097717285156,166.847958445549,173.07869696617126,171.97996366024017,173.53412306308746,174.2001725435257,167.95405280590057,162.74663376808167,184.80807864665985,179.26211762428284,181.7034901380539,187.15090036392212,184.7644671201706
1271,133.10327219963074,134.36881816387177,133.85163933038712,149.533817589283,150.46053111553192,149.15510618686676,150.2797405719757,155.9580578804016,160.78823632001877,153.20918238162994,159.31868290901184,155.1148882508278,158.66630053520203,164.65956449508667,165.25227105617523,161.42091345787048,163.89398753643036,171.2891755104065,177.4477106332779,182.41243970394135,197.10963594913483
1272,151.3570920228958,141.03334522247314,133.12325769662857,143.1421213746071,140.76241391897202,137.64249116182327,139.49250030517578,145.13437235355377,152.01289945840836,154.67502784729004,154.0289048552513,154.2145933508873,156.4897699356079,168.5652290582657,173.06729114055634,178.4522396326065,173.9366180896759,180.67721688747406,181.566561460495,182.25077533721924,191.85313093662262
